"id","delete_no","ship_num","block_name","start_point","central_point","end_point","wagon_num","receiving_scheduled","delivery_scheduled","work_date","create_at","update_at","ship_num_change_flag","block_name_change_flag","start_point_change_flag","central_point_change_flag","end_point_change_flag","comment1_change_flag","ship_flag","receiving_flag","departure_flag","delete_flag","comment1","comment2"
14461,"10","5199","4m架台×2","置場","825通","置場","5",8:45:00,10:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:08:46.585,False,False,False,False,False,False,True,True,True,False,"(嵩上げﾅｼ",""
14462,"31","5199","6-3DLBP","205㊥","","S2","2",8:00:00,9:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 8:59:16.842,False,False,False,False,False,False,True,True,True,False,"",""
14463,"27","5199","G6L-4P","S4","","九重","3",13:00:00,14:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:29:00.247,False,False,False,False,False,False,True,True,True,False,"(7.7-25.1)ｽ×2","(ﾗｯﾊﾟ山"
14464,"25","5199","6-1DLBS","K2","","207㊥","1",16:00:00,17:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 16:05:00.260,False,False,False,False,False,False,True,True,True,False,"(20-7.7)","入5/27"
14465,"2","None","1000Tﾊﾞｰｼﾞ","Hitz","","K海①","1",11:00:00,12:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 13:58:41.383,False,False,False,False,False,False,True,True,True,False,"返却　K-36",""
14466,"24","5199","6L-14LS▲中止","K2","","544海","1",13:00:00,14:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 7:22:35.163,True,True,True,True,True,True,False,False,False,False,"(10.3-25)H×2","入5/23"
14467,"23","5199","4U-20P","318前","","K2","2",14:00:00,15:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:24:13.841,False,False,False,False,False,False,True,True,True,False,"",""
14468,"22","5199","9-12P","4海(S","K","Jﾖｺ②(P","3",16:00:00,17:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 17:12:20.116,False,False,False,False,False,False,True,True,True,False,"",""
14469,"21","5199","5M-83P(S)","108","K","205前","1",15:00:00,16:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 15:25:58.361,False,False,False,False,False,False,True,True,True,False,"",""
14470,"20","5199","6L-12STP","825","","K","3",11:00:00,12:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 11:56:49.096,False,False,False,False,False,False,True,True,True,False,"",""
14471,"19","5199","6M-12LP","4山","","K","1",8:45:00,9:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 9:39:26.659,False,False,False,False,False,False,True,True,True,False,"",""
14472,"11","5199","G8-8P","CR4","","P4","5",14:30:00,16:15:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 17:10:39.067,False,False,False,False,False,False,True,True,True,False,"800H×5","(受け図"
14473,"3","5199","G4M-4P","M","","424","2",16:45:00,17:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 17:55:45.621,False,False,False,False,False,False,True,True,True,False,"(25-12)",""
14474,"18","5519","GS2P","320前","","927海","3",8:00:00,8:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 9:04:11.264,False,False,False,False,False,False,True,True,True,False,"(走行)",""
14475,"15","5519","GS3S","230","","927通山","3",8:45:00,9:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 9:26:03.938,False,False,False,False,False,False,True,True,True,False,"(山寄せ",""
14476,"5","None","nan","","","","1",12:00:00,13:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 7:22:35.163,False,False,False,False,False,False,False,False,False,True,"",""
14477,"14","5519","GS3P","230","","927通山","4",9:00:00,9:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:15:43.873,False,False,False,False,False,False,True,True,True,False,"(山寄せ",""
14478,"1","5301","8-1S","518","J棟","518仮","2",13:00:00,14:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 13:49:26.271,False,False,False,False,False,False,True,True,True,False,"(PS相積)",""
14479,"33","5301","煙突","AEC","","AEC","1",10:30:00,11:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:55:50.693,False,False,False,False,False,False,True,True,True,False,"",""
14480,"29","5301","DB-1TS","S4","","542前","3",15:00:00,16:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 15:46:19.850,False,False,False,False,False,False,True,True,True,False,"(9.4-12)ｼﾝｸﾞﾙH×2","(受け位置注意"
14481,"28","5301","DB-3 PL","409","S4","409","1",14:00:00,15:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:51:47.105,False,False,False,False,False,False,True,True,True,False,"(10.8m)","入6/4(定盤)"
14482,"4","5301","G9-4S","L","","540前","4",16:30:00,17:15:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 16:39:39.337,False,False,False,False,False,False,True,True,True,False,"(22.4-13.7)",""
14483,"16","5301","LN32P","230","","K前","3",7:30:00,8:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 7:42:11.032,False,False,False,False,False,False,True,True,True,False,"",""
14484,"17","5301","6-1P","230","","九東","5",6:30:00,7:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 7:22:35.163,False,False,False,False,False,False,True,True,True,False,"",""
14485,"30","5301","HN31S","210","","S4","2",15:45:00,16:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 17:25:27.270,False,False,False,False,False,False,True,True,True,False,"",""
14486,"35","5199","G6-3DHPS","P8","","320前","5",8:00:00,8:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 9:57:33.652,False,False,False,False,True,False,True,True,True,False,"(P舷前",""
14487,"36","5519","VSL5S","P6","","230","2",9:00:00,10:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:26:54.116,False,False,False,False,False,False,True,True,True,False,"",""
14488,"37","5519","GCD8S","P6","","927山","1",8:00:00,8:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 8:47:57.189,False,False,False,False,False,False,True,True,True,False,"",""
14489,"38","5199","GFP-6AS","P2","","P6","1",9:45:00,10:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:12:01.293,False,False,False,False,False,False,True,True,True,False,"",""
14490,"39","5199","G6MU-1S","544海","","P2","5",10:30:00,11:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:44:17.257,False,False,False,False,False,False,True,True,True,False,"",""
14491,"40","5519","GSU32PS","P4","","P8","2",10:00:00,10:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:50:45.549,False,False,False,False,False,False,True,True,True,False,"","(VSL5P前"
14492,"41","5199","G6-1DHPS","P1","","P6","2",11:00:00,12:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 11:34:45.052,False,False,False,False,False,False,True,True,True,False,"",""
14493,"42","5199","6MG-2S","4山","","P1","5",11:00:00,11:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 11:32:15.659,False,False,False,False,False,False,True,True,True,False,"",""
14494,"43","5519","VN32C","P7","","P9","5",11:30:00,12:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 13:10:37.655,False,False,False,False,False,False,True,True,True,False,"",""
14495,"44","5199","G1-10P","825","方向替え","P7","4",10:30:00,12:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 12:01:38.716,False,False,False,False,False,False,True,True,True,False,"",""
14496,"45","5199","G1-10P","550通","","825仮","5",7:00:00,8:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 7:22:35.163,False,False,False,False,False,False,True,True,True,False,"",""
14497,"46","5199","G1-10P","●●","方向替え","P7","5",13:00:00,14:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 7:22:35.163,False,False,False,False,False,False,False,False,False,True,"",""
14498,"47","5519","VB5S","312前","","927通海","4",9:45:00,10:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 10:42:58.355,False,False,False,False,False,False,True,True,True,False,"",""
14499,"48","5519","VB5P","312","","927通海","3",10:15:00,11:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 11:28:32.834,False,False,False,False,False,False,True,True,True,False,"",""
14500,"49","5199","6M-16LS","843","","312奥","5",13:00:00,13:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:15:00.984,False,False,False,False,False,False,True,True,True,False,"","(海寄せ"
14501,"50","5199","G6M-4S","843","出","843","4",13:00:00,14:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:36:57.012,False,False,False,False,False,False,True,True,True,False,"","(山2mｼﾌﾄ"
14502,"51","5199","G6M-4P","843","","山ｼﾌﾄ","5",13:45:00,14:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:25:06.081,False,False,False,False,False,False,True,True,True,False,"","(山2mｼﾌﾄ"
14503,"52","5199","6-1DLBP(BH)","K海①","","九重","2",10:30:00,11:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 12:00:47.065,False,False,False,False,False,False,True,True,True,False,"",""
14504,"53","5199","2-4S","4海(P","","230","4",14:30:00,15:00:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 14:48:50.569,False,False,False,False,False,False,True,True,True,False,"",""
14505,"54","5301","GSN32PS(PL)","542前","出","542奥","4",15:00:00,15:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 15:05:34.688,False,False,False,False,False,False,True,True,True,False,"",""
14506,"55","5519","UC32","542奥","","927海","2",15:00:00,15:45:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 16:33:40.185,False,False,False,False,False,False,True,True,True,False,"(F-山)",""
14507,"56","5199","1TF-2P","424","","825海","1",17:00:00,17:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 17:21:53.753,False,False,False,False,False,False,True,True,True,False,"(傾き)",""
14508,"57","5199","6M-18LP","540前","","108","4",15:45:00,16:30:00,2024/05/22,2024/05/21 15:54:51.999,2024/05/22 15:35:22.230,False,False,False,False,False,False,True,True,True,False,"",""
14509,"58","5301","1TE-1","206(2条)","","502","5",17:00:00,17:45:00,2024/05/22,2024/05/21 16:19:36.371,2024/05/22 17:42:50.892,False,False,False,False,False,False,True,True,True,False,"",""
14510,"59","5301","1TF-1","502","","206(2条)","3",17:00:00,17:45:00,2024/05/22,2024/05/21 16:19:36.371,2024/05/22 17:44:10.060,False,False,False,False,False,False,True,True,True,False,"",""
14511,"3","5301","5-95S","E棟","","207㊥","4",13:00:00,14:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(19.9-8.5)","(P舷出棟済"
14512,"13","5519","VSU7S","CR4","","P2","2",13:00:00,14:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"外板ﾋﾞｰﾑ×1",""
14513,"7","None","nan","","","","1",12:00:00,13:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,False,False,False,True,"",""
14514,"11","None","nan","","","","5",12:00:00,13:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,False,False,False,True,"",""
14515,"10","None","nan","","","","4",12:00:00,13:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,False,False,False,True,"",""
14516,"9","None","nan","","","","3",12:00:00,13:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,False,False,False,True,"",""
14517,"8","None","nan","","","","2",12:00:00,13:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,False,False,False,True,"",""
14518,"32","5199","G6M-18PS(PL)","F棟","","503前","3",8:00:00,9:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(10MX4枚)H×2",""
14519,"15","5199","G8-8S","CR4","","４山","5",16:30:00,18:45:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 18:22:25.898,False,False,False,False,True,False,True,True,True,False,"800H×5",""
14520,"27","5199","1-20TP SL","204","S4","204","3",17:00:00,18:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 17:33:14.755,False,False,False,False,False,False,True,True,True,False,"",""
14521,"24","5199","6L-2P PL","202前","S4","202前","1",8:00:00,9:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14522,"23","5199","6-3DLBS","314前","","320前","1",13:00:00,14:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14523,"22","5199","6U-18LS","K2","","4海(横断歩道","3",16:00:00,17:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:57:32.189,False,False,False,False,True,False,True,True,True,False,"(20.8-8.9)","入5/29"
14524,"21","5199","G6U-16S","K2","","312㊥","3",15:00:00,16:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:53.900,False,False,False,False,False,False,True,True,True,False,"(24.7-8.9)ｽ×2",""
14525,"20","5199","6U-20LP","K2","","310㊥","3",13:00:00,14:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(20.3-7.8)","入5/28"
14526,"17","5199","6L-2LP","CR1","","828仮","5",10:30:00,12:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"4m架台×2(嵩上げ無し",""
14527,"16","5199","2TEG-1","514","","825","2",10:15:00,11:15:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14528,"14","5199","6MG-2P","CR4","","Mﾖｺ山","4",15:15:00,17:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,True,False,True,True,True,False,"(22.4-19.7)750ｽ×2",""
14529,"29","5199","GFP-3AP","S2","","207前","2",17:00:00,18:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 17:28:20.655,False,False,False,False,False,False,True,True,True,False,"(22.8-11.6)",""
14530,"4","5199","G1C-18S","L","","310前","2",16:00:00,17:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(20.7-10.5)",""
14531,"28","5199","6-3DHP","320前","","S2","1",11:00:00,12:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"塗装終了後すぐに",""
14532,"12","5519","VSU7P","CR4","","P3","4",10:30:00,12:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"外板ﾋﾞｰﾑ×1",""
14533,"31","5199","H鋼","825片付け","","","3",9:00:00,9:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14534,"30","5519","HC4GPS","D棟","","209海","1",15:30:00,16:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(13.5m)H×2","(TOP内合わせ"
14535,"18","5301","9-6HS","Mﾖｺ山","","K","2",11:00:00,12:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14536,"26","5301","6-1S","九東","S4","九東","2",15:00:00,16:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(PS相積",""
14537,"1","5301","LN31S","314㊥","","514番地","3",14:00:00,15:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"テープ指示あり。",""
14538,"25","5301","LN32S","S4","","206前","1",14:00:00,15:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(7.9-11.6)H×2","(5M-92S前"
14539,"5","5301","9-10HS","M","","312奥","4",14:30:00,15:15:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(25-13.9)","入6/13"
14540,"19","5301","9-10HP","Mﾖｺ山","","310奥","3",9:30:00,10:15:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"","(312番地27m空け"
14541,"6","5301","2-6HS","M","","Jﾖｺ②","1",16:30:00,17:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 18:09:09.764,False,False,False,False,False,False,True,True,True,False,"(23.2-12.3)","入6/17"
14542,"2","5301","1TA-1P","ｵｰﾅﾐ岸壁","","523番地","3",10:45:00,12:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(12.8-11.8)","(PS繋ぎ"
14543,"33","5519","CS32","P3","","501前","2",8:00:00,9:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14544,"34","5199","G8-12S","P10","","544","1",10:15:00,11:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14545,"35","5199","G6MU-1S","P2","","P10","3",10:15:00,10:45:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14546,"36","5519","VN32C","P9","","4海(P","1",15:00:00,15:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,True,True,True,True,True,True,False,False,False,False,"▲中止",""
14547,"37","5199","2-4P","544山","","230","1",9:00:00,9:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14548,"38","5199","6M-16LS","312","","Jﾖｺ②","5",14:00:00,14:45:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14549,"39","5519","VSM32P","324","","314㊥","5",16:00:00,16:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14550,"40","5199","9-18PS","324山","","5山","5",13:00:00,13:45:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,True,False,True,True,True,False,"",""
14551,"41","5199","4L-1FPS","310前","","628海","2",9:00:00,10:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"(F-山)","(本館側寄せ"
14552,"42","5519","点検前、架台内片付け","","","","4",8:00:00,9:45:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14553,"43","5519","点検前、架台内片付け","","","","5",8:00:00,10:30:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
14554,"44","None","点検ﾊﾞｽ注意","","","","6",13:00:00,15:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,False,False,False,True,"",""
14555,"45","5519","VS1P","310","","825仮","1",9:30:00,10:15:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"","(ﾜｲﾔｰ置場側"
14556,"46","5519","GSU33PS","206前","","230","2",14:30:00,15:00:00,2024/05/23,2024/05/22 16:20:37.398,2024/05/23 16:23:52.241,False,False,False,False,False,False,True,True,True,False,"",""
